value,x,y
LQPlanApps,-6.004328802885228,54.549682529230815
WMU,-6.013382233692801,54.54849285015306
Licensed Sites,-6.063725298240625,54.56374810967189
ELVs,-6.0426113187995245,54.579419266486006
Licensed Sites,-6.039719050211992,54.57490695451989
ELVs,-6.034401199064567,54.58770495479401
WMU,-6.033188121436663,54.58655314669301
Licensed Sites,-6.044460106025366,54.587319893304766
Licensed Sites,-6.044639585274658,54.58744858211551
Licensed Sites,-6.0571843178056,54.58976212228735
Licensed Sites,-6.057762230179147,54.58932216068553
WMU,-6.0036630970458456,54.55318466022947
WMU,-6.025997352395361,54.54330849156599
WMU,-6.027541524018837,54.54333369167553
WMU,-6.022144433969441,54.566399674951725
WMU,-6.036386840990605,54.57859061208929
WMU,-6.039024159124983,54.59162549273875
Land Use,-5.856901053855916,54.632797199996936
Industrial Heritage,-5.771448229408981,54.659737311902845
Industrial Heritage,-5.769241204126224,54.66041548965857
Industrial Heritage,-5.768452259939799,54.66067050920436
Industrial Heritage,-5.78303309256706,54.65761383026255
Industrial Heritage,-5.776142286376881,54.658925096216905
Industrial Heritage,-5.795863555557428,54.6610827669633
Defence Heritage,-5.816068639033834,54.647620706009214
Industrial Heritage,-5.818180768121711,54.64666143539064
Industrial Heritage,-5.816444399355159,54.64725909152126
Industrial Heritage,-5.812333037662745,54.64880219918371
Industrial Heritage,-5.805797743268835,54.6521881541162
Industrial Heritage,-5.797476390886306,54.65419350265199
Industrial Heritage,-5.820843065936029,54.65192079165719
Industrial Heritage,-5.821000589367106,54.64608326159203
Industrial Heritage,-5.801869384847486,54.65319511733252
Industrial Heritage,-5.756924317627966,54.65048380817085
Industrial Heritage,-5.792139669410556,54.65544408060555
Industrial Heritage,-5.792608994482449,54.6553627862141
Defence Heritage,-5.810091595705195,54.62709832455285
Industrial Heritage,-5.8296222667836,54.64129630114131
Industrial Heritage,-5.828393690318528,54.641094563512944
Industrial Heritage,-5.825382560162037,54.64526353970724
Industrial Heritage,-5.841451398970238,54.64024989376666
Industrial Heritage,-5.817582395692431,54.63470034025015
Industrial Heritage,-5.848012061306919,54.63335829662565
Industrial Heritage,-5.845698516756445,54.6361025368938
Industrial Heritage,-5.839072748272169,54.641285672416686
Industrial Heritage,-5.836820138256733,54.642862766906816
Industrial Heritage,-5.826348624601729,54.632971194014445
Industrial Heritage,-5.824588990809861,54.63401780358286
Industrial Heritage,-5.824087692892503,54.63760286809664
Industrial Heritage,-5.823642617610755,54.6372354590267
Industrial Heritage,-5.822152691099813,54.636130438091314
Industrial Heritage,-5.838265541661928,54.64190022058453
Land Use,-5.84862281172184,54.6182740965818
Land Use,-5.763776761201495,54.66283056372827
Land Use,-5.766197168348104,54.66871566498917
Land Use,-5.776529852875655,54.65892322908819
Land Use,-5.796389780242769,54.65022023181211
Land Use,-5.7979994040062985,54.65168715538845
Land Use,-5.803756183216765,54.65269024772588
Land Use,-5.793260222255952,54.64620972310173
Land Use,-5.796355904544494,54.64626611516655
Land Use,-5.777108594437144,54.63442204533411
Land Use,-5.787077244549111,54.65506412688869
Land Use,-5.79390858628025,54.65511691732382
Land Use,-5.789035865183496,54.65238637029514
LQPlanApps,-5.785475059430525,54.62782747065502
Land Use,-5.809450807327941,54.62519084483214
Land Use,-5.801402305002904,54.61995026220837
Land Use,-5.807251137671972,54.62635503220758
Land Use,-5.806045911211833,54.63291936489397
Land Use,-5.823861009973413,54.64561357470658
Land Use,-5.797893925539147,54.61954503211697
Land Use,-5.799744793744675,54.619677535702834
Land Use,-5.797185105944335,54.62750205487336
Land Use,-5.79268603152614,54.62536245879242
Land Use,-5.798327381784254,54.62585158327563
Land Use,-5.791338756996167,54.62364864858932
Land Use,-5.789737396508117,54.62547936399182
Land Use,-5.792977363740393,54.622842912525336
Land Use,-5.844836262600494,54.63659035576824
Land Use,-5.853038920790774,54.63319598255796
Land Use,-5.846644072889465,54.63286673928336
Land Use,-5.821953689751551,54.62942390091239
Land Use,-5.820774692271576,54.62367011647662
Land Use,-5.836284179992062,54.63953766516231
Land Use,-5.837147479235632,54.640200024842606
Land Use,-5.835168467031853,54.64158430361281
Land Use,-5.817581267541489,54.63414323733164
Land Use,-5.819872192589574,54.63359149964009
Land Use,-5.839202756449133,54.64117118621628
Land Use,-5.850548225043321,54.6293241067428
Land Use,-5.835690769518783,54.61659688880028
Land Use,-5.830285818373298,54.62360739118873
Land Use,-5.832562989355674,54.62679300979953
LQPlanApps,-5.841154249811185,54.62832129154631
Defence Heritage,-5.58453878251493,54.67599280404714
Industrial Heritage,-5.610070388442471,54.673462277635686
Defence Heritage,-5.632422237367063,54.67755848665191
Defence Heritage,-5.632704876162016,54.67723154772345
Industrial Heritage,-5.705686038870474,54.666056711925485
Defence Heritage,-5.741042685338601,54.67642563500039
Defence Heritage,-5.739310876625723,54.67633940573159
Defence Heritage,-5.740994818483725,54.67728733117532
Defence Heritage,-5.742703576338837,54.67667225292406
Industrial Heritage,-5.756498127381751,54.666649440763486
Industrial Heritage,-5.752222747661432,54.66827735460165
Industrial Heritage,-5.741157382729625,54.66654393410352
Industrial Heritage,-5.736616596611819,54.6645722208004
Industrial Heritage,-5.733424808422459,54.663434273621775
Industrial Heritage,-5.729274114596116,54.66281738117269
Industrial Heritage,-5.718784133084029,54.66468682740685
Industrial Heritage,-5.732347480691996,54.64382603824141
Industrial Heritage,-5.746463985296116,54.63510432423385
Industrial Heritage,-5.606296267991643,54.63483943739247
Land Use,-5.602846621028398,54.64686583218867
Land Use,-5.603279728999604,54.645562506199866
Land Use,-5.600873007324862,54.64564961326147
Land Use,-5.607811290607205,54.63462677961672
Industrial Heritage,-5.61135524402746,54.656864287101016
Industrial Heritage,-5.635225887628542,54.63280232264376
Industrial Heritage,-5.629965564364183,54.63269942627736
Land Use,-5.6032848424421,54.67573629929576
Land Use,-5.612415535751025,54.67313114730074
Land Use,-5.659092978171629,54.64657386177736
Land Use,-5.658106563421322,54.64675246336687
Land Use,-5.674782219446996,54.64397393834517
Land Use,-5.672471376270121,54.644828075223074
Land Use,-5.673531962547096,54.64307832328772
Land Use,-5.656957740511283,54.64544530327679
Land Use,-5.702230818155174,54.665479023387775
Land Use,-5.714570733131679,54.665739527792674
Land Use,-5.7439474954152905,54.66766520397324
ELVs,-5.737171964002326,54.66183309075458
Land Use,-5.756038201761095,54.65587653837802
Land Use,-5.694697247526264,54.65398723597455
Land Use,-5.730257080859044,54.66297957754829
Land Use,-5.729620825132932,54.65910394959204
Land Use,-5.727126241018081,54.65853599402013
Land Use,-5.716677039119049,54.630412774156966
Land Use,-5.67168350243138,54.642620464030486
Land Use,-5.670189207754983,54.64111809065071
Land Use,-5.669310069073745,54.64267362763212
Land Use,-5.66716096857972,54.64530092080149
Land Use,-5.665687997688687,54.64450875725492
Land Use,-5.664481205941193,54.64312866795635
Land Use,-5.663116114664996,54.641538842787
Land Use,-5.662091614644202,54.64076427608587
Land Use,-5.666668735053324,54.641724190175815
Land Use,-5.671811294619044,54.640385534776925
Land Use,-5.667997097448125,54.642064282056246
ELVs,-5.672399603271271,54.6395791695333
Land Use,-5.729196410745657,54.62865356055999
Land Use,-5.730520830189894,54.62962186862767
Land Use,-5.75229336271352,54.6406218867099
Land Use,-5.62254951255494,54.651217054997794
Land Use,-5.649085741352943,54.64761094145334
Land Use,-5.674747344589624,54.63888748386925
Land Use,-5.673647439800595,54.64132837283508
Land Use,-5.674238575540263,54.64128581968521
Land Use,-5.675393378572079,54.64222452233341
Land Use,-5.623538490030595,54.63401109311363
Land Use,-5.638750366967864,54.63880161141725
Land Use,-5.654586270129579,54.63281963427842
Land Use,-5.640609765960368,54.63344653279224
Land Use,-5.685632458168218,54.63162019431434
WMU,-5.7360026938590565,54.66195499759126
WMU,-5.75556852950674,54.65540059663126
WMU,-5.672691052875277,54.64125607502906
WMU,-5.6678942800977,54.64385940066873
WMU,-5.668503961769683,54.64105868488426
WMU,-5.674187307248095,54.64218338317083
Industrial Heritage,-5.617138842880431,54.67719580901331
Industrial Heritage,-5.934897830492231,54.59372052827114
Industrial Heritage,-5.928700215771045,54.59388413166678
Industrial Heritage,-5.928700215771045,54.59388413166678
Industrial Heritage,-5.93260614515702,54.59314228695637
Industrial Heritage,-5.928309362171679,54.59243983242848
Industrial Heritage,-5.927086299139953,54.59214933101632
Industrial Heritage,-5.9258586897345245,54.59194858963016
Industrial Heritage,-5.92751815286255,54.59278568295315
Industrial Heritage,-5.926627084762104,54.59205161137159
Industrial Heritage,-5.928736680109953,54.59316595255888
Industrial Heritage,-5.9347432314931226,54.59371788927547
Industrial Heritage,-5.9276089021091325,54.59404514375106
Industrial Heritage,-5.931710425661487,54.5924980246
Industrial Heritage,-5.931219329259088,54.59302873018265
Land Use,-5.928666181194845,54.59333546138495
Land Use,-5.932648421609628,54.59352936590508
Land Use,-5.93379290307534,54.59384542340421
Land Use,-5.927777593547273,54.59407498836737
Land Use,-5.927690852856387,54.59334571405924
Land Use,-5.926483791569531,54.592435512594186
Land Use,-5.927933322252091,54.59253222800914
Land Use,-5.933807903630705,54.591716226550325
Industrial Heritage,-5.929327725598326,54.593715172519055
Industrial Heritage,-5.930259871424008,54.59364127255479
Industrial Heritage,-5.9319194943474844,54.59447830667269
Industrial Heritage,-5.925044640062139,54.592743285037166
Industrial Heritage,-5.93487965235107,54.59407961920045
Industrial Heritage,-5.9339520505827,54.5940637820573
Industrial Heritage,-5.930200658567282,54.59480831458367
Industrial Heritage,-5.931128275061259,54.59482418061617
Industrial Heritage,-5.93316540472351,54.59431989690376
Industrial Heritage,-5.9281680285533,54.59522277548631
Industrial Heritage,-5.927699655961469,54.59530460428291
Industrial Heritage,-5.933938410601525,54.59433310008083
Industrial Heritage,-5.930182438373096,54.595167404384405
Industrial Heritage,-5.931714824726851,54.59546316176892
Industrial Heritage,-5.933006254875155,54.59440702829536
Industrial Heritage,-5.92981429932062,54.5932742474098
Industrial Heritage,-5.93220139422839,54.59502222713795
Land Use,-5.932260550350123,54.59385518367719
Land Use,-5.927826576186074,54.59493839144773
Land Use,-5.92869922843671,54.59451306767401
Defence Heritage,-5.68688260406121,54.66060421113625
Defence Heritage,-5.682950946753515,54.667861150220055
Industrial Heritage,-5.660584590963198,54.66860817476548
Industrial Heritage,-5.65895888142681,54.66183763721354
Industrial Heritage,-5.66250950080039,54.65939030304164
Industrial Heritage,-5.667836105530786,54.66380605469231
Industrial Heritage,-5.66620497769221,54.66251665824803
Industrial Heritage,-5.676277279672701,54.657139405919935
Industrial Heritage,-5.670585865599075,54.6590966908504
Industrial Heritage,-5.690072989592511,54.659829477403896
Industrial Heritage,-5.690141195903197,54.66135830159854
Industrial Heritage,-5.695354606814835,54.6623561932636
Industrial Heritage,-5.693463874228718,54.66016368760378
Defence Heritage,-5.64926278541175,54.65500946814316
Industrial Heritage,-5.646810548494509,54.66016444502298
Land Use,-5.672783547906885,54.65833924853632
Land Use,-5.685699490510131,54.65606192479514
Land Use,-5.667065137549145,54.66454598156535
Land Use,-5.677568145667946,54.65651722254743
Land Use,-5.670841629564026,54.66031465009591
Land Use,-5.675994716802323,54.656388188678505
Land Use,-5.684027899770982,54.655751409967365
Land Use,-5.674768253169524,54.65100031343927
Land Use,-5.654177982914471,54.667064515815525
ELVs,-5.663264809214102,54.663780814282255
Land Use,-5.693125075243535,54.65985172827613
Land Use,-5.684121384336748,54.64975091687101
Land Use,-5.68553147551838,54.64811557586325
Land Use,-5.645378645288757,54.66240994227355
Land Use,-5.646146611270376,54.66092429332635
Land Use,-5.638930238455803,54.65894174179179
WMU,-5.662633080181516,54.65454052365632
WMU,-5.662426866459904,54.65813073905894
WMU,-5.656285978610411,54.657113463915486
Industrial Heritage,-5.671898590305442,54.66595089426116
Industrial Heritage,-5.665999018210783,54.66610687803292
Industrial Heritage,-5.554523367978344,54.64575543183366
Industrial Heritage,-5.545359208014669,54.65383683191485
Industrial Heritage,-5.538947428803138,54.644541164238696
Industrial Heritage,-5.537418901495403,54.64163462605353
Industrial Heritage,-5.532858823003859,54.63507198784912
Industrial Heritage,-5.532065338636588,54.643053169535946
Industrial Heritage,-5.531397391498651,54.64384826981285
Land Use,-5.538811433347532,54.64499667357969
Land Use,-5.544071954396044,54.64383653111116
Land Use,-5.546997146286556,54.64465963805891
Land Use,-5.5316677132654535,54.6358114941732
Land Use,-5.531925408942759,54.64178331942657
Land Use,-5.569865615423469,54.66413465330064
Industrial Heritage,-5.553676866266117,54.63405685392869
Industrial Heritage,-5.5444591692382765,54.63279188928963
Land Use,-5.561470058718057,54.63428601441753
Land Use,-5.544795734365545,54.632861618107206
Land Use,-5.559245482239303,54.647108744039954
Industrial Heritage,-5.56106964655885,54.63735106798169
Land Use,-5.564866597624585,54.63499238953106
Land Use,-5.592377114741263,54.635255241262925
Land Use,-5.551839196987074,54.61514957540893
Land Use,-5.604215117830691,54.60859607410786
Defence Heritage,-5.536343973266875,54.62355130159351
Land Use,-5.576791063137342,54.63478244197782
Land Use,-5.532553658806589,54.67154802898652
LQPlanApps,-5.558280171512489,54.64796089138091
Land Use,-5.52928566478404,54.64009404706759
Land Use,-5.532028869860432,54.67099818790856
Defence Heritage,-5.5275485186640845,54.49354354862651
Industrial Heritage,-5.53876065791328,54.491148577633545
Industrial Heritage,-5.546924123425612,54.378000970260125
Industrial Heritage,-5.460827588648526,54.391226726802905
Industrial Heritage,-5.460917785043277,54.38727467077116
Industrial Heritage,-5.46207730895052,54.38595112675182
Industrial Heritage,-5.465134209935656,54.40129200317073
Airfields,-5.470863540960762,54.45306483803401
Defence Heritage,-5.473970064633244,54.45220428869767
Defence Heritage,-5.468829716819548,54.45478351154112
Industrial Heritage,-5.453724179915179,54.45613737185487
Industrial Heritage,-5.439755071386225,54.46249181764102
Industrial Heritage,-5.436417117244637,54.45666981965623
Industrial Heritage,-5.486438995704429,54.47093094594175
Industrial Heritage,-5.4991947254428055,54.3984081666446
Industrial Heritage,-5.548512205284715,54.38234656621079
Defence Heritage,-5.549351924080109,54.38065627062931
Airfields,-5.478541194287303,54.49371684567685
Defence Heritage,-5.475738044448502,54.49536566860567
Defence Heritage,-5.469373925598894,54.50092073980432
Defence Heritage,-5.46576415974651,54.50261534456401
Defence Heritage,-5.471559524606812,54.50003194217825
Defence Heritage,-5.473407837715398,54.49960333022076
